Location,Datetime,Year,Month,Day,Avg_Temp,Humidity,Precip,MoLS,mols_run_0,mols_run_1,mols_run_2,mols_run_3,mols_run_4,mols_run_5,mols_run_6,mols_run_7,mols_run_8,mols_run_9,mols_run_10,mols_run_11,mols_run_12,mols_run_13,mols_run_14,mols_run_15,mols_run_16,mols_run_17,mols_run_18,mols_run_19,mols_run_20,mols_run_21,mols_run_22,mols_run_23,mols_run_24,mols_run_25,mols_run_26,mols_run_27,mols_run_28,mols_run_29,mols_run_30,mols_run_31,mols_run_32,mols_run_33,mols_run_34,mols_run_35,mols_run_36,mols_run_37,mols_run_38,mols_run_39,mols_run_40,mols_run_41,mols_run_42,mols_run_43,mols_run_44,mols_run_45,mols_run_46,mols_run_47,mols_run_48,mols_run_49,Ref,Ref_sd,True_mu,True_u_forecast_quant,True_l_forecast_quant
San_Juan,2018-11-22,2018,11,22,27.21031746,74.37805314285715,2.082057725,26236.0,15.0,11.0,13.0,15.0,19.0,12.0,5.0,13.0,4.0,16.0,5.0,3.0,10.0,4.0,8.0,9.0,10.0,9.0,8.0,5.0,3.0,3.0,14.0,14.0,11.0,10.0,19.0,8.0,16.0,6.0,7.0,9.0,8.0,9.0,19.0,7.0,3.0,17.0,8.0,9.0,11.0,7.0,17.0,14.0,15.0,6.0,4.0,8.0,8.0,10.0,9.88,4.587649791804612,9.0,13.0,5.0
San_Juan,2018-11-29,2018,11,29,26.646825395714284,74.02616978571429,0.5852183599999999,23258.5,7.0,3.0,6.0,8.0,7.0,2.0,14.0,1.0,1.0,10.0,6.0,1.0,6.0,4.0,11.0,9.0,15.0,3.0,8.0,12.0,18.0,9.0,7.0,20.0,7.0,10.0,10.0,8.0,9.0,6.0,6.0,6.0,20.0,15.0,7.0,5.0,11.0,3.0,13.0,3.0,6.0,11.0,14.0,7.0,8.0,13.0,9.0,4.0,14.0,6.0,8.38,4.646218563388459,8.0,12.0,4.0
San_Juan,2018-12-06,2018,12,6,26.678571427142856,72.87020064285714,0.483108,20224.399999999998,11.0,8.0,5.0,3.0,3.0,6.0,15.0,7.0,8.0,14.0,6.0,14.0,12.0,7.0,8.0,1.0,3.0,20.0,5.0,9.0,8.0,9.0,5.0,1.0,7.0,0.0,9.0,17.0,12.0,8.0,7.0,9.0,12.0,6.0,0.0,13.0,10.0,7.0,3.0,15.0,11.0,8.0,8.0,9.0,1.0,15.0,5.0,11.0,7.0,5.0,8.06,4.496756200477253,7.0,11.0,3.0
San_Juan,2018-12-13,2018,12,13,26.42063492142857,73.63578678571427,0.801409037,17804.1,3.0,3.0,3.0,7.0,12.0,7.0,3.0,4.0,3.0,9.0,10.0,7.0,2.0,7.0,6.0,4.0,6.0,7.0,6.0,8.0,9.0,7.0,8.0,3.0,10.0,11.0,10.0,9.0,7.0,11.0,15.0,5.0,2.0,6.0,9.0,12.0,6.0,6.0,5.0,2.0,4.0,7.0,7.0,4.0,2.0,11.0,9.0,4.0,9.0,5.0,6.64,3.088887257540475,6.0,9.0,3.0
San_Juan,2018-12-20,2018,12,20,25.781746029999997,75.64389164285714,1.016762,16379.7,6.0,1.0,5.0,9.0,3.0,5.0,10.0,3.0,7.0,8.0,11.0,16.0,10.0,8.0,6.0,3.0,4.0,6.0,6.0,7.0,7.0,3.0,13.0,9.0,4.0,5.0,1.0,4.0,8.0,7.0,4.0,6.0,2.0,1.0,4.0,8.0,8.0,2.0,11.0,10.0,3.0,5.0,13.0,3.0,7.0,6.0,4.0,4.0,1.0,2.0,5.98,3.4195715210761573,6.0,9.0,3.0
San_Juan,2018-12-27,2018,12,27,26.03968253857143,75.27085135714286,3.302508,15797.6,4.0,11.0,4.0,11.0,4.0,3.0,5.0,3.0,10.0,7.0,15.0,7.0,6.0,6.0,6.0,5.0,8.0,9.0,4.0,8.0,4.0,5.0,9.0,10.0,8.0,7.0,8.0,9.0,9.0,3.0,10.0,2.0,5.0,4.0,4.0,5.0,6.0,9.0,3.0,6.0,9.0,3.0,5.0,4.0,8.0,5.0,2.0,9.0,2.0,9.0,6.36,2.855428056834054,5.0,8.0,2.0
San_Juan,2019-01-03,2019,1,3,26.178571428571427,73.93906392857141,0.10286999999999999,15550.0,4.0,4.0,5.0,10.0,3.0,9.0,0.0,5.0,9.0,5.0,8.0,6.0,6.0,2.0,9.0,5.0,6.0,4.0,0.0,8.0,9.0,8.0,10.0,9.0,20.0,1.0,9.0,13.0,10.0,2.0,6.0,5.0,9.0,13.0,11.0,9.0,3.0,4.0,6.0,15.0,5.0,7.0,11.0,3.0,0.0,1.0,1.0,7.0,6.0,6.0,6.54,4.061818231646854,5.0,8.0,2.0
San_Juan,2019-01-10,2019,1,10,26.035714284285714,74.19779042857144,0.303021292,15377.8,11.0,7.0,6.0,1.0,9.0,2.0,4.0,12.0,8.0,7.0,4.0,2.0,6.0,9.0,2.0,1.0,4.0,7.0,9.0,6.0,0.0,5.0,13.0,5.0,7.0,5.0,0.0,4.0,7.0,5.0,2.0,6.0,8.0,6.0,1.0,8.0,3.0,8.0,6.0,6.0,13.0,4.0,1.0,2.0,12.0,5.0,1.0,9.0,2.0,3.0,5.48,3.4240446306456143,5.0,8.0,2.0
San_Juan,2019-01-17,2019,1,17,25.63888889,76.2941685,1.781983951,14789.7,17.0,3.0,7.0,7.0,9.0,13.0,13.0,4.0,6.0,7.0,13.0,6.0,5.0,2.0,3.0,4.0,3.0,7.0,4.0,1.0,3.0,14.0,6.0,5.0,4.0,14.0,2.0,3.0,3.0,6.0,3.0,10.0,7.0,15.0,8.0,7.0,6.0,5.0,4.0,7.0,2.0,6.0,6.0,5.0,4.0,9.0,3.0,2.0,5.0,6.0,6.28,3.801396091556095,5.0,8.0,2.0
San_Juan,2019-01-24,2019,1,24,26.174603174285714,72.56485271428572,2.921762,14095.1,9.0,9.0,12.0,4.0,3.0,3.0,5.0,9.0,1.0,6.0,8.0,4.0,8.0,12.0,5.0,6.0,3.0,8.0,3.0,6.0,7.0,11.0,7.0,8.0,5.0,4.0,0.0,2.0,0.0,0.0,7.0,9.0,0.0,10.0,8.0,6.0,3.0,3.0,14.0,3.0,11.0,8.0,7.0,2.0,5.0,6.0,6.0,6.0,2.0,7.0,5.82,3.384779858997857,5.0,8.0,2.0
San_Juan,2019-01-31,2019,1,31,25.74206349142857,75.43804285714285,2.211595673,14098.6,15.0,2.0,10.0,6.0,4.0,2.0,3.0,19.0,10.0,6.0,5.0,8.0,11.0,6.0,11.0,9.0,6.0,3.0,3.0,16.0,3.0,6.0,6.0,3.0,9.0,3.0,5.0,7.0,6.0,3.0,8.0,3.0,9.0,12.0,4.0,2.0,13.0,11.0,5.0,12.0,3.0,4.0,4.0,6.0,12.0,10.0,4.0,7.0,5.0,9.0,6.98,3.992288484934271,5.0,8.0,2.0
San_Juan,2019-02-07,2019,2,7,26.321428568571427,75.34282142857144,1.8542,14526.9,4.0,8.0,9.0,7.0,5.0,2.0,3.0,9.0,3.0,6.0,11.0,8.0,5.0,4.0,23.0,10.0,3.0,7.0,6.0,12.0,8.0,3.0,4.0,7.0,5.0,3.0,4.0,7.0,3.0,5.0,11.0,0.0,3.0,1.0,7.0,11.0,1.0,7.0,3.0,11.0,0.0,12.0,3.0,7.0,11.0,5.0,9.0,5.0,9.0,9.0,6.38,4.040054556107694,5.0,8.0,2.0
San_Juan,2019-02-14,2019,2,14,26.738095235714287,74.12612857142857,1.1756364000000001,14700.800000000001,2.0,6.0,6.0,13.0,1.0,0.0,2.0,6.0,10.0,8.0,6.0,1.0,6.0,2.0,6.0,1.0,3.0,5.0,14.0,6.0,7.0,3.0,12.0,7.0,7.0,4.0,5.0,5.0,8.0,4.0,1.0,3.0,7.0,4.0,4.0,5.0,10.0,6.0,10.0,7.0,7.0,9.0,5.0,6.0,0.0,2.0,5.0,12.0,4.0,9.0,5.64,3.342735040505066,5.0,8.0,2.0
San_Juan,2019-02-21,2019,2,21,25.976190477142858,73.99604285714285,1.118362,14631.5,9.0,5.0,5.0,0.0,4.0,5.0,3.0,9.0,9.0,9.0,7.0,7.0,5.0,7.0,13.0,10.0,9.0,4.0,14.0,4.0,2.0,3.0,6.0,5.0,3.0,8.0,2.0,13.0,3.0,2.0,6.0,5.0,4.0,12.0,7.0,7.0,11.0,9.0,6.0,5.0,3.0,3.0,7.0,9.0,8.0,12.0,6.0,7.0,8.0,5.0,6.5,3.215079267121971,5.0,8.0,2.0
San_Juan,2019-02-28,2019,2,28,25.793650794285714,73.38554185714285,0.40716199999999997,14389.8,7.0,12.0,2.0,7.0,9.0,5.0,7.0,5.0,9.0,6.0,12.0,4.0,1.0,3.0,6.0,22.0,2.0,0.0,5.0,5.0,3.0,10.0,7.0,6.0,3.0,10.0,2.0,4.0,5.0,3.0,10.0,3.0,12.0,10.0,12.0,7.0,2.0,6.0,3.0,8.0,8.0,2.0,11.0,7.0,4.0,0.0,10.0,15.0,3.0,7.0,6.44,4.2047592083257275,5.0,8.0,2.0
San_Juan,2019-03-07,2019,3,7,25.674603174285714,73.18439107142856,1.3462,13606.6,7.0,9.0,2.0,4.0,6.0,2.0,11.0,16.0,1.0,6.0,3.0,7.0,6.0,1.0,1.0,6.0,5.0,11.0,6.0,7.0,10.0,2.0,4.0,9.0,6.0,5.0,6.0,6.0,16.0,2.0,8.0,17.0,5.0,8.0,7.0,1.0,1.0,2.0,6.0,7.0,2.0,12.0,12.0,4.0,6.0,3.0,11.0,4.0,8.0,7.0,6.28,3.9746133170923885,5.0,8.0,2.0
San_Juan,2019-03-14,2019,3,14,26.11111111,69.64762814285714,0.356362,12103.3,3.0,5.0,7.0,4.0,4.0,13.0,4.0,3.0,3.0,4.0,3.0,15.0,15.0,2.0,9.0,6.0,7.0,6.0,6.0,3.0,2.0,11.0,4.0,8.0,2.0,5.0,5.0,6.0,7.0,9.0,9.0,2.0,2.0,3.0,3.0,5.0,7.0,8.0,1.0,3.0,0.0,1.0,7.0,2.0,3.0,6.0,3.0,1.0,4.0,9.0,5.2,3.434518651477517,4.0,7.0,1.0
San_Juan,2019-03-21,2019,3,21,27.261904761428575,67.33266021428571,0.40665399999999996,10686.7,5.0,0.0,7.0,11.0,4.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,5.0,4.0,3.0,5.0,3.0,5.0,2.0,0.0,4.0,2.0,1.0,1.0,10.0,8.0,0.0,7.0,10.0,6.0,2.0,3.0,4.0,3.0,3.0,0.0,3.0,2.0,1.0,9.0,2.0,1.0,5.0,5.0,3.0,11.0,2.0,7.0,3.78,2.9087482404860365,3.0,5.0,1.0
San_Juan,2019-03-28,2019,3,28,27.14285714,71.10846142857143,1.219454,9622.0,8.0,4.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,5.0,19.0,0.0,8.0,6.0,3.0,1.0,4.0,8.0,1.0,8.0,2.0,2.0,4.0,5.0,2.0,0.0,2.0,2.0,1.0,5.0,4.0,7.0,8.0,12.0,3.0,0.0,5.0,1.0,2.0,7.0,2.0,1.0,5.0,0.0,6.0,3.0,2.0,5.0,4.0,3.76,3.508357368993562,3.0,5.0,1.0
San_Juan,2019-04-04,2019,4,4,27.063492059999998,68.1280845,0.584708,8518.9,1.0,2.0,5.0,7.0,1.0,6.0,5.0,1.0,4.0,6.0,3.0,8.0,3.0,5.0,8.0,7.0,1.0,3.0,1.0,2.0,9.0,5.0,0.0,4.0,1.0,6.0,9.0,6.0,5.0,1.0,0.0,3.0,2.0,8.0,6.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,2.0,2.0,4.0,7.0,0.0,3.96,2.4408095010484048,3.0,5.0,1.0
San_Juan,2019-04-11,2019,4,11,27.222222221428574,69.22016871428572,0.965962,7521.9,4.0,0.0,6.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,4.0,5.0,0.0,2.0,6.0,1.0,1.0,7.0,2.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,5.0,4.0,3.0,9.0,0.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,4.0,9.0,2.0,4.0,0.0,3.0,4.0,2.88,2.1057743740215176,2.0,4.0,0.0
San_Juan,2019-04-18,2019,4,18,26.865079365714287,69.49302642857143,1.1689079999999998,7113.5,2.0,3.0,2.0,0.0,3.0,4.0,2.0,3.0,5.0,5.0,8.0,2.0,8.0,4.0,6.0,4.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,1.0,6.0,3.0,6.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,6.0,2.0,3.0,4.0,5.0,7.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,3.2,2.2131333406899527,2.0,4.0,0.0
San_Juan,2019-04-25,2019,4,25,27.063492062857144,72.06012678571429,4.343908,7641.200000000001,1.0,1.0,6.0,5.0,7.0,0.0,4.0,1.0,7.0,3.0,6.0,2.0,0.0,2.0,9.0,1.0,1.0,2.0,0.0,4.0,1.0,6.0,3.0,3.0,2.0,1.0,3.0,0.0,5.0,5.0,2.0,3.0,3.0,2.0,8.0,3.0,0.0,7.0,4.0,6.0,2.0,3.0,6.0,2.0,4.0,2.0,0.0,4.0,0.0,6.0,3.16,2.384987057681052,2.0,4.0,0.0
San_Juan,2019-05-02,2019,5,2,26.944444441428573,74.12493571428571,1.524254,9344.3,1.0,18.0,2.0,6.0,2.0,1.0,7.0,2.0,1.0,1.0,6.0,2.0,2.0,0.0,10.0,5.0,5.0,5.0,3.0,2.0,1.0,3.0,7.0,4.0,0.0,3.0,7.0,10.0,8.0,2.0,4.0,4.0,5.0,2.0,5.0,4.0,1.0,7.0,2.0,5.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,2.0,2.0,3.64,3.2435807877299148,3.0,5.0,1.0
San_Juan,2019-05-09,2019,5,9,27.976190475714287,71.90641042857143,0.7365999999999999,11107.0,7.0,2.0,3.0,6.0,7.0,3.0,2.0,2.0,4.0,5.0,7.0,2.0,3.0,11.0,4.0,5.0,5.0,4.0,6.0,4.0,13.0,4.0,6.0,2.0,5.0,3.0,6.0,7.0,2.0,4.0,8.0,3.0,5.0,4.0,21.0,7.0,10.0,5.0,2.0,5.0,6.0,22.0,4.0,8.0,4.0,1.0,4.0,4.0,4.0,5.0,5.52,4.066990061859668,4.0,7.0,1.0
San_Juan,2019-05-16,2019,5,16,28.452380951428573,70.96467807142857,0.9146540000000001,11818.6,7.0,6.0,3.0,5.0,10.0,7.0,6.0,2.0,1.0,7.0,1.0,3.0,4.0,7.0,6.0,6.0,4.0,10.0,8.0,1.0,11.0,4.0,3.0,4.0,6.0,7.0,2.0,11.0,3.0,0.0,7.0,6.0,5.0,6.0,1.0,4.0,5.0,5.0,5.0,3.0,9.0,4.0,4.0,6.0,7.0,5.0,7.0,3.0,6.0,4.0,5.14,2.579431989364151,4.0,7.0,1.0
San_Juan,2019-05-23,2019,5,23,27.698412698571428,75.008364,1.295654,13223.0,3.0,4.0,2.0,5.0,0.0,4.0,7.0,15.0,4.0,7.0,9.0,2.0,1.0,5.0,11.0,8.0,6.0,6.0,3.0,4.0,15.0,1.0,11.0,7.0,2.0,1.0,1.0,3.0,6.0,0.0,4.0,5.0,7.0,6.0,2.0,8.0,2.0,5.0,3.0,6.0,4.0,1.0,10.0,6.0,5.0,6.0,2.0,6.0,5.0,10.0,5.12,3.456080120008558,4.0,7.0,1.0
San_Juan,2019-05-30,2019,5,30,27.738095235714287,76.932585,2.159508,16126.8,7.0,3.0,1.0,1.0,4.0,2.0,6.0,4.0,13.0,9.0,5.0,8.0,6.0,2.0,1.0,6.0,6.0,2.0,3.0,5.0,5.0,6.0,6.0,12.0,9.0,3.0,9.0,9.0,9.0,3.0,6.0,7.0,4.0,8.0,6.0,4.0,8.0,5.0,5.0,18.0,6.0,7.0,8.0,1.0,10.0,0.0,7.0,5.0,5.0,4.0,5.78,3.364217469735491,5.0,8.0,2.0
San_Juan,2019-06-06,2019,6,6,28.76984127,73.86787635714286,3.5057080000000003,18694.1,5.0,9.0,6.0,6.0,5.0,10.0,7.0,9.0,5.0,18.0,8.0,4.0,10.0,2.0,6.0,13.0,5.0,6.0,4.0,8.0,5.0,2.0,2.0,2.0,7.0,6.0,6.0,2.0,2.0,10.0,6.0,5.0,4.0,10.0,2.0,9.0,6.0,5.0,9.0,15.0,2.0,6.0,2.0,10.0,4.0,8.0,5.0,14.0,6.0,4.0,6.44,3.5865963627634145,6.0,9.0,3.0
San_Juan,2019-06-13,2019,6,13,28.412698411428572,77.81487142857144,1.626362,20668.8,5.0,12.0,6.0,6.0,9.0,9.0,8.0,5.0,9.0,6.0,10.0,4.0,5.0,8.0,4.0,12.0,8.0,7.0,7.0,7.0,8.0,5.0,5.0,10.0,3.0,10.0,4.0,4.0,4.0,13.0,11.0,5.0,10.0,7.0,5.0,3.0,5.0,12.0,6.0,9.0,6.0,5.0,10.0,5.0,5.0,11.0,18.0,12.0,8.0,8.0,7.48,3.0986501340198487,7.0,11.0,3.0
San_Juan,2019-06-20,2019,6,20,28.88888889,76.48344592857143,0.43179999999999996,22899.3,12.0,8.0,6.0,11.0,5.0,5.0,3.0,9.0,5.0,8.0,13.0,12.0,9.0,4.0,6.0,6.0,1.0,13.0,4.0,6.0,7.0,10.0,16.0,11.0,15.0,8.0,5.0,9.0,7.0,12.0,4.0,8.0,8.0,5.0,9.0,4.0,3.0,14.0,8.0,8.0,23.0,6.0,13.0,12.0,16.0,3.0,11.0,3.0,10.0,9.0,8.46,4.253258054907162,8.0,12.0,4.0
San_Juan,2019-06-27,2019,6,27,29.087301588571428,72.73852171428572,0.7122160000000001,24133.3,9.0,11.0,1.0,7.0,7.0,10.0,6.0,8.0,3.0,14.0,13.0,9.0,6.0,15.0,7.0,12.0,12.0,14.0,9.0,13.0,11.0,11.0,8.0,8.0,9.0,6.0,11.0,16.0,5.0,12.0,21.0,3.0,10.0,12.0,10.0,13.0,9.0,16.0,7.0,4.0,11.0,11.0,4.0,5.0,3.0,14.0,14.0,5.0,12.0,8.0,9.5,4.046918706918656,8.0,12.0,4.0
San_Juan,2019-07-04,2019,7,4,29.166666665714285,73.01017900000001,2.794508,23942.7,10.0,5.0,10.0,10.0,15.0,7.0,12.0,6.0,3.0,10.0,24.0,4.0,7.0,4.0,24.0,10.0,8.0,4.0,9.0,9.0,3.0,8.0,23.0,10.0,1.0,16.0,7.0,14.0,13.0,2.0,13.0,4.0,7.0,6.0,6.0,14.0,15.0,8.0,7.0,5.0,12.0,6.0,7.0,10.0,11.0,14.0,8.0,16.0,6.0,2.0,9.3,5.319390789117391,8.0,12.0,4.0
San_Juan,2019-07-11,2019,7,11,28.80952381142857,75.1919725,2.184654,23772.9,5.0,10.0,10.0,13.0,9.0,12.0,14.0,7.0,8.0,10.0,7.0,5.0,12.0,8.0,8.0,8.0,19.0,14.0,26.0,6.0,8.0,4.0,12.0,14.0,9.0,11.0,5.0,14.0,15.0,15.0,6.0,9.0,7.0,12.0,8.0,4.0,11.0,5.0,9.0,10.0,10.0,5.0,7.0,14.0,13.0,13.0,8.0,4.0,12.0,6.0,9.82,4.197618372363071,8.0,12.0,4.0
San_Juan,2019-07-18,2019,7,18,29.12698412857143,72.76226614285714,1.652016,23624.0,16.0,6.0,6.0,4.0,8.0,10.0,3.0,3.0,18.0,10.0,11.0,10.0,8.0,6.0,13.0,5.0,5.0,6.0,11.0,10.0,8.0,9.0,9.0,6.0,10.0,10.0,10.0,5.0,14.0,10.0,5.0,9.0,3.0,6.0,7.0,0.0,11.0,10.0,13.0,9.0,8.0,18.0,10.0,19.0,8.0,11.0,3.0,9.0,6.0,6.0,8.62,3.9943327199359624,8.0,12.0,4.0
San_Juan,2019-07-25,2019,7,25,28.293650792857143,81.24202071428572,10.896854000000001,24069.6,10.0,8.0,12.0,11.0,12.0,9.0,7.0,12.0,6.0,15.0,7.0,12.0,7.0,15.0,4.0,13.0,11.0,8.0,7.0,8.0,8.0,13.0,6.0,14.0,6.0,11.0,9.0,8.0,8.0,2.0,5.0,13.0,16.0,7.0,11.0,18.0,2.0,10.0,2.0,23.0,9.0,6.0,4.0,11.0,12.0,8.0,7.0,2.0,9.0,8.0,9.24,4.201846047165654,8.0,12.0,4.0
San_Juan,2019-08-01,2019,8,1,29.087301588571428,76.0934305,0.07721599999999999,25587.3,9.0,9.0,12.0,4.0,17.0,5.0,5.0,9.0,10.0,14.0,13.0,4.0,13.0,4.0,8.0,16.0,14.0,12.0,20.0,10.0,8.0,9.0,4.0,10.0,14.0,4.0,11.0,11.0,16.0,6.0,9.0,8.0,14.0,7.0,18.0,13.0,19.0,8.0,3.0,14.0,12.0,5.0,2.0,10.0,14.0,8.0,13.0,10.0,7.0,7.0,10.04,4.3983299242381735,9.0,13.0,5.0
San_Juan,2019-08-08,2019,8,8,29.325396825714286,73.43845057142858,0.9906,26287.3,12.0,10.0,9.0,15.0,12.0,6.0,17.0,19.0,16.0,6.0,16.0,22.0,17.0,10.0,4.0,12.0,19.0,16.0,13.0,2.0,13.0,8.0,18.0,6.0,18.0,9.0,8.0,13.0,8.0,14.0,7.0,16.0,14.0,8.0,6.0,16.0,10.0,19.0,4.0,12.0,9.0,21.0,5.0,6.0,8.0,11.0,11.0,10.0,9.0,14.0,11.68,4.875762630039509,9.0,13.0,5.0
San_Juan,2019-08-15,2019,8,15,28.809523809999998,78.02910778571429,8.153908,26601.2,4.0,13.0,13.0,13.0,5.0,8.0,12.0,6.0,10.0,7.0,4.0,4.0,9.0,6.0,26.0,13.0,6.0,5.0,4.0,18.0,5.0,12.0,9.0,8.0,5.0,19.0,11.0,7.0,13.0,8.0,10.0,10.0,5.0,13.0,12.0,9.0,10.0,20.0,9.0,9.0,11.0,10.0,8.0,10.0,11.0,4.0,5.0,10.0,9.0,6.0,9.48,4.4959846030675426,9.0,13.0,5.0
San_Juan,2019-08-22,2019,8,22,29.325396824285715,74.54664757142858,0.863854,27557.6,14.0,3.0,10.0,11.0,13.0,6.0,12.0,9.0,10.0,13.0,11.0,10.0,14.0,20.0,11.0,12.0,6.0,15.0,7.0,4.0,9.0,10.0,12.0,3.0,9.0,15.0,15.0,12.0,16.0,15.0,8.0,7.0,11.0,11.0,7.0,11.0,7.0,11.0,6.0,9.0,14.0,15.0,9.0,11.0,11.0,7.0,5.0,7.0,10.0,7.0,10.22,3.5816425373431837,10.0,14.0,6.0
San_Juan,2019-08-29,2019,8,29,29.404761904285717,72.65607592857143,4.852162,27843.4,12.0,11.0,16.0,5.0,8.0,13.0,13.0,9.0,9.0,4.0,8.0,5.0,12.0,9.0,13.0,8.0,19.0,9.0,9.0,12.0,8.0,16.0,13.0,18.0,13.0,11.0,19.0,21.0,9.0,9.0,9.0,19.0,14.0,8.0,10.0,7.0,17.0,16.0,10.0,16.0,16.0,7.0,20.0,8.0,9.0,11.0,18.0,15.0,10.0,12.0,11.86,4.261886139890149,10.0,14.0,6.0
San_Juan,2019-09-05,2019,9,5,28.575396825714286,79.48869678571428,11.150599999999999,28320.3,10.0,6.0,10.0,6.0,10.0,24.0,12.0,4.0,16.0,5.0,10.0,2.0,6.0,10.0,32.0,13.0,15.0,12.0,15.0,7.0,11.0,3.0,10.0,11.0,9.0,10.0,7.0,11.0,12.0,12.0,12.0,6.0,6.0,5.0,14.0,12.0,3.0,14.0,12.0,9.0,6.0,16.0,6.0,10.0,12.0,21.0,9.0,10.0,6.0,7.0,10.34,5.343735603871287,10.0,14.0,6.0
San_Juan,2019-09-12,2019,9,12,30.0,75.07449514285715,3.353308,29011.300000000003,15.0,3.0,8.0,9.0,10.0,15.0,9.0,7.0,4.0,8.0,7.0,11.0,6.0,7.0,18.0,7.0,12.0,7.0,5.0,15.0,11.0,5.0,13.0,10.0,12.0,9.0,5.0,11.0,6.0,16.0,13.0,14.0,19.0,19.0,13.0,7.0,21.0,13.0,15.0,9.0,10.0,9.0,8.0,12.0,7.0,11.0,12.0,10.0,20.0,12.0,10.7,4.301162633521314,10.0,14.0,6.0
San_Juan,2019-09-19,2019,9,19,29.444444445714286,74.68730921428572,3.835908,27677.6,13.0,9.0,12.0,11.0,12.0,13.0,16.0,8.0,8.0,17.0,11.0,9.0,13.0,9.0,15.0,12.0,10.0,6.0,17.0,13.0,7.0,8.0,7.0,9.0,8.0,13.0,5.0,16.0,12.0,4.0,6.0,10.0,19.0,10.0,10.0,15.0,11.0,12.0,13.0,16.0,13.0,12.0,6.0,14.0,11.0,14.0,13.0,21.0,12.0,10.0,11.42,3.61453979908697,10.0,14.0,6.0
San_Juan,2019-09-26,2019,9,26,29.523809524285717,73.69565457142858,2.490216,25957.8,12.0,5.0,11.0,14.0,6.0,15.0,6.0,13.0,12.0,18.0,9.0,15.0,8.0,14.0,9.0,13.0,9.0,10.0,10.0,5.0,7.0,10.0,11.0,7.0,12.0,8.0,7.0,9.0,4.0,4.0,10.0,9.0,13.0,13.0,13.0,11.0,6.0,11.0,14.0,10.0,15.0,12.0,8.0,12.0,13.0,13.0,15.0,7.0,30.0,8.0,10.72,4.285904757672146,9.0,13.0,5.0
San_Juan,2019-10-03,2019,10,3,29.16666666714286,74.53151542857142,0.483616,25626.7,20.0,14.0,20.0,8.0,19.0,9.0,12.0,14.0,12.0,14.0,9.0,16.0,9.0,7.0,7.0,8.0,16.0,6.0,13.0,5.0,5.0,18.0,7.0,11.0,10.0,11.0,3.0,10.0,8.0,8.0,12.0,5.0,7.0,3.0,11.0,12.0,10.0,6.0,6.0,9.0,11.0,12.0,8.0,10.0,7.0,15.0,22.0,14.0,6.0,8.0,10.46,4.477654269268903,9.0,13.0,5.0
San_Juan,2019-10-10,2019,10,10,28.69047619,74.25992528571429,1.016762,25592.1,19.0,6.0,12.0,6.0,12.0,12.0,8.0,11.0,11.0,3.0,10.0,4.0,10.0,18.0,4.0,10.0,11.0,5.0,3.0,7.0,21.0,11.0,8.0,8.0,5.0,13.0,6.0,7.0,9.0,12.0,19.0,7.0,9.0,15.0,12.0,14.0,8.0,14.0,6.0,10.0,8.0,7.0,9.0,9.0,19.0,4.0,7.0,9.0,13.0,9.0,9.8,4.323641700120445,9.0,13.0,5.0
San_Juan,2019-10-17,2019,10,17,28.531746032857143,78.07971664285715,3.048508,24645.9,2.0,11.0,6.0,6.0,7.0,9.0,14.0,11.0,13.0,19.0,9.0,14.0,3.0,9.0,10.0,13.0,5.0,16.0,8.0,12.0,11.0,18.0,9.0,1.0,14.0,4.0,7.0,7.0,6.0,5.0,8.0,5.0,13.0,1.0,10.0,19.0,5.0,4.0,10.0,10.0,7.0,4.0,19.0,10.0,9.0,14.0,8.0,6.0,18.0,11.0,9.4,4.712120714991612,9.0,13.0,5.0
San_Juan,2019-10-24,2019,10,24,28.095238097142857,78.40996328571428,2.718054,23785.0,7.0,11.0,9.0,4.0,9.0,15.0,4.0,6.0,2.0,5.0,8.0,10.0,9.0,9.0,11.0,5.0,12.0,8.0,8.0,7.0,16.0,11.0,6.0,15.0,7.0,13.0,6.0,0.0,5.0,12.0,10.0,7.0,10.0,11.0,13.0,14.0,17.0,8.0,4.0,5.0,10.0,10.0,14.0,16.0,8.0,6.0,10.0,7.0,10.0,12.0,9.04,3.7686136681267604,8.0,12.0,4.0
San_Juan,2019-10-31,2019,10,31,27.6984127,77.84625307142856,6.401054,24277.6,10.0,18.0,9.0,6.0,6.0,7.0,4.0,7.0,11.0,8.0,7.0,5.0,6.0,9.0,10.0,12.0,7.0,11.0,5.0,12.0,7.0,7.0,8.0,9.0,5.0,9.0,12.0,8.0,5.0,12.0,9.0,4.0,11.0,10.0,8.0,9.0,15.0,9.0,9.0,13.0,6.0,4.0,11.0,6.0,6.0,8.0,7.0,11.0,7.0,11.0,8.52,2.9083974127006926,8.0,12.0,4.0
