STATION,DATE,REPORT_TYPE,SOURCE,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyPrecipitation,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity
RQW00011641,2013-08-31T06:56:00,FM-15,343,,,,80,0,82
RQW00011641,2013-08-31T07:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T07:56:00,FM-15,343,,,,83,0,79
RQW00011641,2013-08-31T08:00:00,FM-12,223,,,,83,0,79
RQW00011641,2013-08-31T08:56:00,FM-15,343,,,,84,0,77
RQW00011641,2013-08-31T09:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T09:56:00,FM-15,343,,,,88,0,68
RQW00011641,2013-08-31T10:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T10:56:00,FM-15,343,,,,89,0,61
RQW00011641,2013-08-31T11:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T11:56:00,FM-15,343,,,,90,0,62
RQW00011641,2013-08-31T12:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T12:56:00,FM-15,343,,,,89,0,63
RQW00011641,2013-08-31T13:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T13:56:00,FM-15,343,,,,87,0,67
RQW00011641,2013-08-31T14:00:00,FM-12,223,,,,87,0,67
RQW00011641,2013-08-31T14:56:00,FM-15,343,,,,89,0,63
RQW00011641,2013-08-31T15:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T15:56:00,FM-15,343,,,,89,0,65
RQW00011641,2013-08-31T16:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T16:56:00,FM-15,343,,,,86,0,72
RQW00011641,2013-08-31T17:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T17:56:00,FM-15,343,,,,84,0,77
RQW00011641,2013-08-31T18:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T18:56:00,FM-15,343,,,,84,T,80
RQW00011641,2013-08-31T19:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T19:56:00,FM-15,223,,,,84,T,80
RQW00011641,2013-08-31T20:00:00,FM-12,223,,,,84,0,80
RQW00011641,2013-08-31T20:34:00,FM-16,223,,,,82,T,79
RQW00011641,2013-08-31T20:56:00,FM-15,223,,,,83,T,79
RQW00011641,2013-08-31T21:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T21:11:00,FM-16,223,,,,82,,84
RQW00011641,2013-08-31T21:56:00,FM-15,223,,,,84,,80
RQW00011641,2013-08-31T22:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T22:56:00,FM-15,223,,,,84,,80
RQW00011641,2013-08-31T23:00:00,4,382,,,,,0,
RQW00011641,2013-08-31T23:56:00,FM-15,223,,,,83,,82
RQW00011641,2013-09-01T00:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T00:00:00,SOD,,85,75,0.01,,,
RQW00011641,2013-09-01T00:00:00,SOM,,,,,,,
RQW00011641,2013-09-01T00:56:00,FM-15,343,,,,82,0.01,85
RQW00011641,2013-09-01T01:00:00,4,382,,,,,0.01,
RQW00011641,2013-09-01T01:56:00,FM-15,343,,,,82,0,85
RQW00011641,2013-09-01T02:00:00,FM-12,223,,,,82,0,85
RQW00011641,2013-09-01T02:56:00,FM-15,343,,,,82,0,82
RQW00011641,2013-09-01T03:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T03:56:00,FM-15,343,,,,81,0,85
RQW00011641,2013-09-01T04:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T04:56:00,FM-15,343,,,,82,0,82
RQW00011641,2013-09-01T05:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T05:56:00,FM-15,343,,,,81,0,85
RQW00011641,2013-09-01T06:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T06:56:00,FM-15,343,,,,81,0,85
RQW00011641,2013-09-01T07:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T07:56:00,FM-15,343,,,,83,T,82
RQW00011641,2013-09-01T08:00:00,FM-12,223,,,,83,0,82
RQW00011641,2013-09-01T08:56:00,FM-15,343,,,,86,T,75
RQW00011641,2013-09-01T09:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T09:56:00,FM-15,343,,,,87,0,70
RQW00011641,2013-09-01T10:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T10:56:00,FM-15,343,,,,88,0,70
RQW00011641,2013-09-01T11:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T11:15:00,FM-16,343,,,,88,,66
RQW00011641,2013-09-01T11:17:00,FM-16,343,,,,88,,66
RQW00011641,2013-09-01T11:56:00,FM-15,343,,,,88,0,68
RQW00011641,2013-09-01T12:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T12:56:00,FM-15,343,,,,89,0,63
RQW00011641,2013-09-01T13:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T13:56:00,FM-15,343,,,,88,0,66
RQW00011641,2013-09-01T14:00:00,FM-12,223,,,,88,0,66
RQW00011641,2013-09-01T14:56:00,FM-15,343,,,,87,0,67
RQW00011641,2013-09-01T15:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T15:56:00,FM-15,343,,,,87,0,67
RQW00011641,2013-09-01T16:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T16:56:00,FM-15,343,,,,86,0,70
RQW00011641,2013-09-01T17:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T17:56:00,FM-15,343,,,,85,0,72
RQW00011641,2013-09-01T18:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T18:56:00,FM-15,343,,,,84,0,74
RQW00011641,2013-09-01T19:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T19:56:00,FM-15,343,,,,84,0,74
RQW00011641,2013-09-01T20:00:00,FM-12,223,,,,84,0,74
RQW00011641,2013-09-01T20:56:00,FM-15,343,,,,84,0,74
RQW00011641,2013-09-01T21:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T21:56:00,FM-15,343,,,,84,0,72
RQW00011641,2013-09-01T22:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T22:56:00,FM-15,343,,,,83,0,77
RQW00011641,2013-09-01T23:00:00,4,382,,,,,0,
RQW00011641,2013-09-01T23:56:00,FM-15,343,,,,82,0,77
RQW00011641,2013-09-02T00:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T00:00:00,SOD,,84,73,0.03,,,
RQW00011641,2013-09-02T00:56:00,FM-15,343,,,,82,0,77
RQW00011641,2013-09-02T01:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T01:56:00,FM-15,343,,,,81,0,82
RQW00011641,2013-09-02T02:00:00,FM-12,223,,,,81,0,82
RQW00011641,2013-09-02T02:56:00,FM-15,343,,,,80,0,82
RQW00011641,2013-09-02T03:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T03:56:00,FM-15,343,,,,81,0.01,79
RQW00011641,2013-09-02T04:00:00,4,382,,,,,0.01,
RQW00011641,2013-09-02T04:56:00,FM-15,343,,,,81,0,79
RQW00011641,2013-09-02T05:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T05:56:00,FM-15,343,,,,81,0,79
RQW00011641,2013-09-02T06:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T06:56:00,FM-15,343,,,,81,0,79
RQW00011641,2013-09-02T07:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T07:56:00,FM-15,343,,,,83,0.02,77
RQW00011641,2013-09-02T08:00:00,FM-12,223,,,,83,0.02,77
RQW00011641,2013-09-02T08:56:00,FM-15,343,,,,84,0,74
RQW00011641,2013-09-02T09:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T09:56:00,FM-15,343,,,,86,0,70
RQW00011641,2013-09-02T10:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T10:56:00,FM-15,343,,,,88,0,63
RQW00011641,2013-09-02T11:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T11:56:00,FM-15,343,,,,89,0,61
RQW00011641,2013-09-02T12:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T12:56:00,FM-15,343,,,,89,0,61
RQW00011641,2013-09-02T13:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T13:56:00,FM-15,343,,,,89,0,61
RQW00011641,2013-09-02T14:00:00,FM-12,223,,,,89,0,61
RQW00011641,2013-09-02T14:56:00,FM-15,343,,,,88,0,66
RQW00011641,2013-09-02T15:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T15:56:00,FM-15,343,,,,87,0,63
RQW00011641,2013-09-02T16:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T16:56:00,FM-15,343,,,,84,T,80
RQW00011641,2013-09-02T17:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T17:56:00,FM-15,343,,,,84,0,72
RQW00011641,2013-09-02T18:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T18:56:00,FM-15,343,,,,83,0,74
RQW00011641,2013-09-02T19:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T19:56:00,FM-15,343,,,,83,0,72
RQW00011641,2013-09-02T20:00:00,FM-12,223,,,,83,0,72
RQW00011641,2013-09-02T20:56:00,FM-15,343,,,,81,T,74
RQW00011641,2013-09-02T21:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T21:56:00,FM-15,343,,,,78,T,82
RQW00011641,2013-09-02T22:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T22:56:00,FM-15,343,,,,81,0,77
RQW00011641,2013-09-02T23:00:00,4,382,,,,,0,
RQW00011641,2013-09-02T23:56:00,FM-15,343,,,,80,0,79
RQW00011641,2013-09-03T00:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T00:00:00,SOD,,83,76,0.26,,,
RQW00011641,2013-09-03T00:56:00,FM-15,343,,,,77,0.04,85
RQW00011641,2013-09-03T01:00:00,4,382,,,,,0.04,
RQW00011641,2013-09-03T01:56:00,FM-15,343,,,,77,0.09,85
RQW00011641,2013-09-03T02:00:00,FM-12,223,,,,77,0.09,85
RQW00011641,2013-09-03T02:56:00,FM-15,343,,,,78,0,87
RQW00011641,2013-09-03T03:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T03:56:00,FM-15,343,,,,78,0,87
RQW00011641,2013-09-03T04:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T04:56:00,FM-15,343,,,,78,0.03,87
RQW00011641,2013-09-03T05:00:00,4,382,,,,,0.03,
RQW00011641,2013-09-03T05:56:00,FM-15,343,,,,78,0.08,85
RQW00011641,2013-09-03T06:00:00,4,382,,,,,0.08,
RQW00011641,2013-09-03T06:56:00,FM-15,343,,,,78,0,87
RQW00011641,2013-09-03T07:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T07:56:00,FM-15,343,,,,80,0.01,87
RQW00011641,2013-09-03T08:00:00,FM-12,223,,,,80,0.01,87
RQW00011641,2013-09-03T08:56:00,FM-15,343,,,,84,0,77
RQW00011641,2013-09-03T09:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T09:56:00,FM-15,343,,,,86,0,65
RQW00011641,2013-09-03T10:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T10:56:00,FM-15,343,,,,87,0,65
RQW00011641,2013-09-03T11:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T11:56:00,FM-15,343,,,,87,0,63
RQW00011641,2013-09-03T12:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T12:56:00,FM-15,343,,,,87,0,65
RQW00011641,2013-09-03T13:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T13:56:00,FM-15,343,,,,87,0,65
RQW00011641,2013-09-03T14:00:00,FM-12,223,,,,87,0,65
RQW00011641,2013-09-03T14:56:00,FM-15,343,,,,86,0,67
RQW00011641,2013-09-03T15:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T15:56:00,FM-15,343,,,,88,0,63
RQW00011641,2013-09-03T16:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T16:56:00,FM-15,343,,,,86,0,65
RQW00011641,2013-09-03T17:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T17:56:00,FM-15,343,,,,83,0,74
RQW00011641,2013-09-03T18:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T18:56:00,FM-15,343,,,,83,0,77
RQW00011641,2013-09-03T19:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T19:56:00,FM-15,343,,,,79,T,82
RQW00011641,2013-09-03T20:00:00,FM-12,223,,,,79,0,82
RQW00011641,2013-09-03T20:56:00,FM-15,343,,,,80,0.01,74
RQW00011641,2013-09-03T21:00:00,4,382,,,,,0.01,
RQW00011641,2013-09-03T21:56:00,FM-15,343,,,,81,0,79
RQW00011641,2013-09-03T22:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T22:56:00,FM-15,343,,,,81,0,79
RQW00011641,2013-09-03T23:00:00,4,382,,,,,0,
RQW00011641,2013-09-03T23:56:00,FM-15,343,,,,81,0,79
RQW00011641,2013-09-04T00:00:00,4,382,,,,,0,
RQW00011641,2013-09-04T00:00:00,SOD,,83,82,0.69,,,
RQW00011641,2013-09-04T00:56:00,FM-15,343,,,,81,0,79
RQW00011641,2013-09-04T01:00:00,4,382,,,,,0,
RQW00011641,2013-09-04T01:56:00,FM-15,343,,,,82,0,77
RQW00011641,2013-09-04T02:00:00,FM-12,223,,,,82,0,77
RQW00011641,2013-09-04T02:56:00,FM-15,343,,,,83,0,74
RQW00011641,2013-09-04T03:00:00,4,382,,,,,0,
RQW00011641,2013-09-04T03:56:00,FM-15,343,,,,83,0,74
RQW00011641,2013-09-04T04:00:00,4,382,,,,,0,
RQW00011641,2013-09-04T04:56:00,FM-15,343,,,,80,0.01,87
RQW00011641,2013-09-04T05:00:00,4,382,,,,,0.01,
RQW00011641,2013-09-04T05:56:00,FM-15,343,,,,82,T,79
RQW00011641,2013-09-04T06:00:00,4,382,,,,,0,
RQW00011641,2013-09-04T06:56:00,FM-15,343,,,,79,0.14,88
RQW00011641,2013-09-04T07:00:00,4,382,,,,,0.14,
RQW00011641,2013-09-04T07:56:00,FM-15,343,,,,81,0.12,88
RQW00011641,2013-09-04T08:00:00,FM-12,223,,,,81,0.12,88
RQW00011641,2013-09-04T08:56:00,FM-15,343,,,,83,0.06,82
RQW00011641,2013-09-04T09:00:00,4,382,,,,,0.06,
RQW00011641,2013-09-04T09:56:00,FM-15,343,,,,84,0.01,82
RQW00011641,2013-09-04T10:00:00,4,382,,,,,0.01,
RQW00011641,2013-09-04T10:56:00,FM-15,343,,,,85,T,75
RQW00011641,2013-09-04T11:00:00,4,382,,,,,0,
RQW00011641,2013-09-04T11:40:00,FM-16,343,,,,79,0.1,89
RQW00011641,2013-09-04T11:56:00,FM-15,343,,,,80,0.12,87
RQW00011641,2013-09-04T12:00:00,4,382,,,,,0.12,
RQW00011641,2013-09-04T12:56:00,FM-15,343,,,,82,0.01,85
RQW00011641,2013-09-04T13:00:00,4,382,,,,,0.01,
RQW00011641,2013-09-04T13:56:00,FM-15,343,,,,82,T,82
RQW00011641,2013-09-04T14:00:00,FM-12,223,,,,82,0,82
RQW00011641,2013-09-04T14:56:00,FM-15,343,,,,83,T,77
RQW00011641,2013-09-04T15:00:00,4,382,,,,,0,
RQW00011641,2013-09-04T15:56:00,FM-15,343,,,,79,T,82
RQW00011641,2013-09-04T16:00:00,4,382,,,,,0,
RQW00011641,2013-09-04T16:56:00,FM-15,343,,,,79,T,77
RQW00011641,2013-09-04T17:00:00,4,382,,,,,0,
RQW00011641,2013-09-04T17:56:00,FM-15,343,,,,78,0,82
RQW00011641,2013-09-04T18:00:00,4,382,,,,,0,
RQW00011641,2013-09-04T18:56:00,FM-15,343,,,,79,0,82
RQW00011641,2013-09-04T19:00:00,4,382,,,,,0,
RQW00011641,2013-09-04T19:56:00,FM-15,343,,,,79,T,85
RQW00011641,2013-09-04T20:00:00,FM-12,223,,,,79,0,85
RQW00011641,2013-09-04T20:54:00,FM-16,343,,,,81,,84
RQW00011641,2013-09-04T20:56:00,FM-15,343,,,,80,0.1,87
RQW00011641,2013-09-04T21:00:00,4,382,,,,,0.1,
RQW00011641,2013-09-04T21:56:00,FM-15,343,,,,79,0.11,90
RQW00011641,2013-09-04T22:00:00,4,382,,,,,0.11,
RQW00011641,2013-09-04T22:56:00,FM-15,343,,,,80,0,87
RQW00011641,2013-09-04T23:00:00,4,382,,,,,0,
RQW00011641,2013-09-04T23:56:00,FM-15,343,,,,80,0.01,87
RQW00011641,2013-09-05T00:00:00,4,382,,,,,0.01,
RQW00011641,2013-09-05T00:00:00,SOD,,78,89,0.84,,,
RQW00011641,2013-09-05T00:56:00,FM-15,343,,,,80,0,87
RQW00011641,2013-09-05T01:00:00,4,382,,,,,0,
RQW00011641,2013-09-05T01:56:00,FM-15,343,,,,80,0.01,90
RQW00011641,2013-09-05T02:00:00,FM-12,223,,,,80,0.01,90
RQW00011641,2013-09-05T02:56:00,FM-15,343,,,,79,0.04,88
RQW00011641,2013-09-05T03:00:00,4,382,,,,,0.04,
RQW00011641,2013-09-05T03:56:00,FM-15,343,,,,78,0.04,90
RQW00011641,2013-09-05T04:00:00,4,382,,,,,0.04,
RQW00011641,2013-09-05T04:56:00,FM-15,343,,,,77,0.09,90
RQW00011641,2013-09-05T05:00:00,4,382,,,,,0.09,
RQW00011641,2013-09-05T05:56:00,FM-15,343,,,,77,0.07,88
RQW00011641,2013-09-05T06:00:00,4,382,,,,,0.07,
RQW00011641,2013-09-05T06:56:00,FM-15,343,,,,77,0.1,88
RQW00011641,2013-09-05T07:00:00,4,382,,,,,0.1,
RQW00011641,2013-09-05T07:56:00,FM-15,343,,,,77,0.08,90
RQW00011641,2013-09-05T08:00:00,FM-12,223,,,,77,0.08,90
RQW00011641,2013-09-05T08:56:00,FM-15,343,,,,77,0.03,88
RQW00011641,2013-09-05T09:00:00,4,382,,,,,0.03,
RQW00011641,2013-09-05T09:56:00,FM-15,343,,,,78,0,85
RQW00011641,2013-09-05T10:00:00,4,382,,,,,0,
RQW00011641,2013-09-05T10:56:00,FM-15,343,,,,78,T,85
RQW00011641,2013-09-05T11:00:00,4,382,,,,,0,
RQW00011641,2013-09-05T11:56:00,FM-15,343,,,,79,0.07,88
RQW00011641,2013-09-05T12:00:00,4,382,,,,,0.07,
RQW00011641,2013-09-05T12:56:00,FM-15,343,,,,80,0.02,87
RQW00011641,2013-09-05T13:00:00,4,382,,,,,0.02,
RQW00011641,2013-09-05T13:56:00,FM-15,343,,,,80,0.01,87
RQW00011641,2013-09-05T14:00:00,FM-12,223,,,,80,0.01,87
RQW00011641,2013-09-05T14:56:00,FM-15,343,,,,81,T,85
RQW00011641,2013-09-05T15:00:00,4,382,,,,,0,
RQW00011641,2013-09-05T15:54:00,FM-16,343,,,,81,,84
RQW00011641,2013-09-05T15:56:00,FM-15,343,,,,80,0.01,87
RQW00011641,2013-09-05T16:00:00,4,382,,,,,0.01,
RQW00011641,2013-09-05T16:56:00,FM-15,343,,,,79,T,88
RQW00011641,2013-09-05T17:00:00,4,382,,,,,0,
RQW00011641,2013-09-05T17:56:00,FM-15,343,,,,76,0.05,91
RQW00011641,2013-09-05T18:00:00,4,382,,,,,0.05,
RQW00011641,2013-09-05T18:56:00,FM-15,343,,,,77,0.12,90
RQW00011641,2013-09-05T19:00:00,4,382,,,,,0.12,
RQW00011641,2013-09-05T19:56:00,FM-15,343,,,,76,0.01,94
RQW00011641,2013-09-05T20:00:00,FM-12,223,,,,76,0.01,94
RQW00011641,2013-09-05T20:56:00,FM-15,343,,,,76,T,91
RQW00011641,2013-09-05T21:00:00,4,382,,,,,0,
RQW00011641,2013-09-05T21:56:00,FM-15,343,,,,75,T,94
RQW00011641,2013-09-05T22:00:00,4,382,,,,,0,
RQW00011641,2013-09-05T22:56:00,FM-15,343,,,,75,0.04,94
RQW00011641,2013-09-05T23:00:00,4,382,,,,,0.04,
RQW00011641,2013-09-05T23:56:00,FM-15,343,,,,75,0.05,94
RQW00011641,2013-09-06T00:00:00,4,382,,,,,0.05,
RQW00011641,2013-09-06T00:00:00,SOD,,80,81,0.08,,,
RQW00011641,2013-09-06T00:56:00,FM-15,343,,,,75,0.04,94
RQW00011641,2013-09-06T01:00:00,4,382,,,,,0.04,
RQW00011641,2013-09-06T01:56:00,FM-15,343,,,,75,0.04,96
RQW00011641,2013-09-06T02:00:00,FM-12,223,,,,75,0.04,96
RQW00011641,2013-09-06T02:56:00,FM-15,343,,,,75,T,96
RQW00011641,2013-09-06T03:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T03:56:00,FM-15,343,,,,76,0,94
RQW00011641,2013-09-06T04:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T04:56:00,FM-15,343,,,,75,0,96
RQW00011641,2013-09-06T05:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T05:56:00,FM-15,343,,,,75,0,90
RQW00011641,2013-09-06T06:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T06:56:00,FM-15,343,,,,75,0,94
RQW00011641,2013-09-06T07:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T07:56:00,FM-15,343,,,,77,0,88
RQW00011641,2013-09-06T08:00:00,FM-12,223,,,,77,0,88
RQW00011641,2013-09-06T08:56:00,FM-15,343,,,,78,0,87
RQW00011641,2013-09-06T09:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T09:56:00,FM-15,343,,,,80,0,85
RQW00011641,2013-09-06T10:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T10:56:00,FM-15,343,,,,84,0,74
RQW00011641,2013-09-06T11:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T11:56:00,FM-15,343,,,,83,0,74
RQW00011641,2013-09-06T12:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T12:56:00,FM-15,343,,,,84,0,72
RQW00011641,2013-09-06T13:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T13:56:00,FM-15,343,,,,85,0,70
RQW00011641,2013-09-06T14:00:00,FM-12,223,,,,85,0,70
RQW00011641,2013-09-06T14:56:00,FM-15,343,,,,85,0,70
RQW00011641,2013-09-06T15:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T15:56:00,FM-15,343,,,,85,0,68
RQW00011641,2013-09-06T16:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T16:56:00,FM-15,343,,,,84,0,70
RQW00011641,2013-09-06T17:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T17:56:00,FM-15,343,,,,83,0,72
RQW00011641,2013-09-06T18:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T18:56:00,FM-15,343,,,,83,0,72
RQW00011641,2013-09-06T19:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T19:56:00,FM-15,343,,,,82,0,74
RQW00011641,2013-09-06T20:00:00,FM-12,223,,,,82,0,74
RQW00011641,2013-09-06T20:56:00,FM-15,343,,,,81,0,79
RQW00011641,2013-09-06T21:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T21:56:00,FM-15,343,,,,81,0,77
RQW00011641,2013-09-06T22:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T22:56:00,FM-15,343,,,,80,0,79
RQW00011641,2013-09-06T23:00:00,4,382,,,,,0,
RQW00011641,2013-09-06T23:56:00,FM-15,343,,,,81,0,82
RQW00011641,2013-09-07T00:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T00:00:00,SOD,,82,77,0.01,,,
RQW00011641,2013-09-07T00:56:00,FM-15,343,,,,80,0,85
RQW00011641,2013-09-07T01:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T01:56:00,FM-15,343,,,,80,0,85
RQW00011641,2013-09-07T02:00:00,FM-12,223,,,,80,0,85
RQW00011641,2013-09-07T02:56:00,FM-15,343,,,,78,0,90
RQW00011641,2013-09-07T03:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T03:56:00,FM-15,343,,,,79,0.01,88
RQW00011641,2013-09-07T04:00:00,4,382,,,,,0.01,
RQW00011641,2013-09-07T04:56:00,FM-15,343,,,,78,T,87
RQW00011641,2013-09-07T05:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T05:56:00,FM-15,343,,,,78,0,85
RQW00011641,2013-09-07T06:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T06:56:00,FM-15,343,,,,78,0,85
RQW00011641,2013-09-07T07:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T07:56:00,FM-15,343,,,,79,0,82
RQW00011641,2013-09-07T08:00:00,FM-12,223,,,,79,0,82
RQW00011641,2013-09-07T08:56:00,FM-15,343,,,,82,0,72
RQW00011641,2013-09-07T09:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T09:56:00,FM-15,343,,,,82,0,74
RQW00011641,2013-09-07T10:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T10:56:00,FM-15,343,,,,84,0,70
RQW00011641,2013-09-07T11:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T11:56:00,FM-15,343,,,,84,0,72
RQW00011641,2013-09-07T12:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T12:56:00,FM-15,343,,,,82,0,72
RQW00011641,2013-09-07T13:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T13:56:00,FM-15,343,,,,83,T,65
RQW00011641,2013-09-07T14:00:00,FM-12,223,,,,83,0,65
RQW00011641,2013-09-07T14:56:00,FM-15,343,,,,85,0,65
RQW00011641,2013-09-07T15:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T15:56:00,FM-15,343,,,,86,0,65
RQW00011641,2013-09-07T16:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T16:56:00,FM-15,343,,,,86,0,67
RQW00011641,2013-09-07T17:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T17:56:00,FM-15,343,,,,85,0,70
RQW00011641,2013-09-07T18:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T18:56:00,FM-15,343,,,,83,0,77
RQW00011641,2013-09-07T19:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T19:56:00,FM-15,343,,,,83,0,77
RQW00011641,2013-09-07T20:00:00,FM-12,223,,,,83,0,77
RQW00011641,2013-09-07T20:56:00,FM-15,343,,,,83,0,77
RQW00011641,2013-09-07T21:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T21:56:00,FM-15,343,,,,82,T,82
RQW00011641,2013-09-07T22:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T22:56:00,FM-15,343,,,,81,0,79
RQW00011641,2013-09-07T23:00:00,4,382,,,,,0,
RQW00011641,2013-09-07T23:56:00,FM-15,343,,,,80,0,79
RQW00011641,2013-09-08T00:00:00,4,382,,,,,0,
RQW00011641,2013-09-08T00:00:00,SOD,,83,71,0.4,,,
RQW00011641,2013-09-08T00:56:00,FM-15,343,,,,80,0,82
RQW00011641,2013-09-08T01:00:00,4,382,,,,,0,
RQW00011641,2013-09-08T01:56:00,FM-15,343,,,,76,0.34,88
RQW00011641,2013-09-08T02:00:00,FM-12,223,,,,76,0.34,88
RQW00011641,2013-09-08T02:56:00,FM-15,343,,,,75,0.04,88
RQW00011641,2013-09-08T03:00:00,4,382,,,,,0.04,
RQW00011641,2013-09-08T03:56:00,FM-15,343,,,,75,0.02,88
RQW00011641,2013-09-08T04:00:00,4,382,,,,,0.02,
RQW00011641,2013-09-08T04:56:00,FM-15,343,,,,76,0,82
RQW00011641,2013-09-08T05:00:00,4,382,,,,,0,
RQW00011641,2013-09-08T05:56:00,FM-15,343,,,,76,0,77
RQW00011641,2013-09-08T06:00:00,4,382,,,,,0,
RQW00011641,2013-09-08T06:56:00,FM-15,343,,,,76,0,82
RQW00011641,2013-09-08T07:00:00,4,382,,,,,0,
RQW00011641,2013-09-08T07:56:00,FM-15,343,,,,78,0,74
RQW00011641,2013-09-08T08:00:00,FM-12,223,,,,78,0,74
