STATION,DATE,REPORT_TYPE,SOURCE,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyPrecipitation,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity
RQW00011630,2016-02-10T08:53:00,FM-15,343,,,,81,0,74
RQW00011630,2016-02-10T09:53:00,FM-15,343,,,,82,0,74
RQW00011630,2016-02-10T10:53:00,FM-15,343,,,,81,0,74
RQW00011630,2016-02-10T11:53:00,FM-15,343,,,,84,0,70
RQW00011630,2016-02-10T12:53:00,FM-15,343,,,,85,0,68
RQW00011630,2016-02-10T13:53:00,FM-15,343,,,,84,0,67
RQW00011630,2016-02-10T14:53:00,FM-15,343,,,,83,0,70
RQW00011630,2016-02-10T15:53:00,FM-15,343,,,,82,0,69
RQW00011630,2016-02-10T16:53:00,FM-15,343,,,,82,0,67
RQW00011630,2016-02-10T17:53:00,FM-15,343,,,,78,0,76
RQW00011630,2016-02-10T18:53:00,FM-15,343,,,,77,0,79
RQW00011630,2016-02-10T19:53:00,FM-15,343,,,,75,0,84
RQW00011630,2016-02-10T20:53:00,FM-15,343,,,,73,0,90
RQW00011630,2016-02-10T21:49:00,FM-16,343,,,,73,,89
RQW00011630,2016-02-10T21:51:00,FM-16,343,,,,73,,89
RQW00011630,2016-02-10T21:53:00,FM-15,343,,,,73,0,90
RQW00011630,2016-02-10T22:53:00,FM-15,343,,,,72,0,94
RQW00011630,2016-02-10T23:53:00,FM-15,343,,,,71,0,94
RQW00011630,2016-02-11T00:00:00,SOD,,78,76,0.02,,,
RQW00011630,2016-02-11T00:53:00,FM-15,343,,,,71,0,96
RQW00011630,2016-02-11T01:53:00,FM-15,343,,,,75,0,82
RQW00011630,2016-02-11T02:53:00,FM-15,343,,,,74,0,85
RQW00011630,2016-02-11T03:53:00,FM-15,343,,,,72,0,91
RQW00011630,2016-02-11T04:53:00,FM-15,343,,,,70,0,93
RQW00011630,2016-02-11T05:53:00,FM-15,343,,,,75,0,84
RQW00011630,2016-02-11T06:53:00,FM-15,343,,,,75,0,82
RQW00011630,2016-02-11T07:53:00,FM-15,343,,,,76,0,82
RQW00011630,2016-02-11T08:53:00,FM-15,343,,,,76,0.02,82
RQW00011630,2016-02-11T09:03:00,FM-16,343,,,,77,T,85
RQW00011630,2016-02-11T09:20:00,FM-16,343,,,,80,T,74
RQW00011630,2016-02-11T09:53:00,FM-15,343,,,,82,T,65
RQW00011630,2016-02-11T10:53:00,FM-15,343,,,,83,0,65
RQW00011630,2016-02-11T11:53:00,FM-15,343,,,,84,0,63
RQW00011630,2016-02-11T12:53:00,FM-15,343,,,,84,0,61
RQW00011630,2016-02-11T13:53:00,FM-15,343,,,,83,0,63
RQW00011630,2016-02-11T14:53:00,FM-15,343,,,,82,0,65
RQW00011630,2016-02-11T15:53:00,FM-15,343,,,,82,0,65
RQW00011630,2016-02-11T16:53:00,FM-15,343,,,,80,0,69
RQW00011630,2016-02-11T17:53:00,FM-15,343,,,,78,0,74
RQW00011630,2016-02-11T18:53:00,FM-15,343,,,,76,0,79
RQW00011630,2016-02-11T19:53:00,FM-15,343,,,,76,0,77
RQW00011630,2016-02-11T20:53:00,FM-15,343,,,,76,0,79
RQW00011630,2016-02-11T21:53:00,FM-15,343,,,,77,0,77
RQW00011630,2016-02-11T22:53:00,FM-15,343,,,,76,0,79
RQW00011630,2016-02-11T23:53:00,FM-15,343,,,,76,0,79
RQW00011630,2016-02-12T00:00:00,SOD,,80,76,0,,,
RQW00011630,2016-02-12T00:53:00,FM-15,343,,,,77,0,79
RQW00011630,2016-02-12T01:53:00,FM-15,343,,,,77,0,79
RQW00011630,2016-02-12T02:53:00,FM-15,343,,,,76,0,85
RQW00011630,2016-02-12T03:53:00,FM-15,343,,,,75,0,88
RQW00011630,2016-02-12T04:05:00,FM-16,343,,,,75,,84
RQW00011630,2016-02-12T04:27:00,FM-16,343,,,,75,,84
RQW00011630,2016-02-12T04:45:00,FM-16,343,,,,76,,85
RQW00011630,2016-02-12T04:51:00,FM-16,343,,,,75,,89
RQW00011630,2016-02-12T04:53:00,FM-15,343,,,,76,0,85
RQW00011630,2016-02-12T05:53:00,FM-15,343,,,,75,0,84
RQW00011630,2016-02-12T06:30:00,FM-16,343,,,,75,,84
RQW00011630,2016-02-12T06:37:00,FM-16,343,,,,75,,82
RQW00011630,2016-02-12T06:53:00,FM-15,343,,,,76,0,79
RQW00011630,2016-02-12T07:53:00,FM-15,343,,,,78,0,76
RQW00011630,2016-02-12T08:53:00,FM-15,343,,,,80,0,71
RQW00011630,2016-02-12T09:53:00,FM-15,343,,,,82,0,65
RQW00011630,2016-02-12T10:53:00,FM-15,343,,,,80,0,71
RQW00011630,2016-02-12T11:53:00,FM-15,343,,,,82,0,67
RQW00011630,2016-02-12T12:53:00,FM-15,343,,,,84,0,63
RQW00011630,2016-02-12T13:53:00,FM-15,343,,,,83,0,67
RQW00011630,2016-02-12T14:53:00,FM-15,343,,,,83,0,67
RQW00011630,2016-02-12T15:53:00,FM-15,343,,,,82,0,65
RQW00011630,2016-02-12T16:53:00,FM-15,343,,,,79,0,79
RQW00011630,2016-02-12T17:53:00,FM-15,343,,,,78,0,79
RQW00011630,2016-02-12T18:53:00,FM-15,343,,,,77,0,79
RQW00011630,2016-02-12T19:53:00,FM-15,343,,,,76,0,82
RQW00011630,2016-02-12T20:53:00,FM-15,343,,,,77,0,77
RQW00011630,2016-02-12T21:53:00,FM-15,343,,,,76,0,79
RQW00011630,2016-02-12T22:45:00,FM-16,343,,,,76,,82
RQW00011630,2016-02-12T22:53:00,FM-15,343,,,,76,0,82
RQW00011630,2016-02-12T23:08:00,FM-16,343,,,,76,,82
RQW00011630,2016-02-12T23:53:00,FM-15,343,,,,75,0,82
RQW00011630,2016-02-13T00:00:00,SOD,,78,76,T,,,
RQW00011630,2016-02-13T00:53:00,FM-15,343,,,,76,0,79
RQW00011630,2016-02-13T01:53:00,FM-15,343,,,,75,0,79
RQW00011630,2016-02-13T02:25:00,FM-16,343,,,,75,,82
RQW00011630,2016-02-13T02:32:00,FM-16,343,,,,74,,82
RQW00011630,2016-02-13T02:53:00,FM-15,343,,,,76,0,77
RQW00011630,2016-02-13T03:53:00,FM-15,343,,,,74,0,82
RQW00011630,2016-02-13T04:29:00,FM-16,343,,,,74,,85
RQW00011630,2016-02-13T04:36:00,FM-16,343,,,,74,,85
RQW00011630,2016-02-13T04:53:00,FM-15,343,,,,74,0,82
RQW00011630,2016-02-13T05:53:00,FM-15,343,,,,73,0,81
RQW00011630,2016-02-13T06:53:00,FM-15,343,,,,73,0,84
RQW00011630,2016-02-13T07:53:00,FM-15,343,,,,74,T,85
RQW00011630,2016-02-13T08:53:00,FM-15,343,,,,75,0,82
RQW00011630,2016-02-13T09:53:00,FM-15,343,,,,79,0,74
RQW00011630,2016-02-13T10:53:00,FM-15,343,,,,80,0,69
RQW00011630,2016-02-13T11:53:00,FM-15,343,,,,82,0,60
RQW00011630,2016-02-13T12:53:00,FM-15,343,,,,83,0,61
RQW00011630,2016-02-13T13:53:00,FM-15,343,,,,84,0,51
RQW00011630,2016-02-13T14:53:00,FM-15,343,,,,83,0,51
RQW00011630,2016-02-13T15:53:00,FM-15,343,,,,81,0,62
RQW00011630,2016-02-13T16:53:00,FM-15,343,,,,80,0,67
RQW00011630,2016-02-13T17:53:00,FM-15,343,,,,77,0,74
RQW00011630,2016-02-13T18:53:00,FM-15,343,,,,76,0,79
RQW00011630,2016-02-13T19:53:00,FM-15,343,,,,75,0,82
RQW00011630,2016-02-13T20:53:00,FM-15,343,,,,73,0,87
RQW00011630,2016-02-13T21:53:00,FM-15,343,,,,71,0,94
RQW00011630,2016-02-13T22:53:00,FM-15,343,,,,72,0,91
RQW00011630,2016-02-13T23:53:00,FM-15,343,,,,73,0,90
RQW00011630,2016-02-14T00:00:00,SOD,,77,78,T,,,
RQW00011630,2016-02-14T00:05:00,FM-16,343,,,,73,,90
RQW00011630,2016-02-14T00:53:00,FM-15,343,,,,73,0,90
RQW00011630,2016-02-14T01:14:00,FM-16,343,,,,73,,87
RQW00011630,2016-02-14T01:53:00,FM-15,343,,,,71,0,94
RQW00011630,2016-02-14T02:53:00,FM-15,343,,,,71,0,94
RQW00011630,2016-02-14T03:53:00,FM-15,343,,,,72,0,87
RQW00011630,2016-02-14T04:53:00,FM-15,343,,,,72,0,87
RQW00011630,2016-02-14T05:53:00,FM-15,343,,,,71,T,90
RQW00011630,2016-02-14T06:53:00,FM-15,343,,,,71,0,90
RQW00011630,2016-02-14T07:53:00,FM-15,343,,,,73,0,84
RQW00011630,2016-02-14T08:53:00,FM-15,343,,,,76,0,77
RQW00011630,2016-02-14T09:53:00,FM-15,343,,,,80,0,69
RQW00011630,2016-02-14T10:53:00,FM-15,343,,,,82,0,63
RQW00011630,2016-02-14T11:53:00,FM-15,343,,,,83,0,61
RQW00011630,2016-02-14T12:53:00,FM-15,343,,,,82,0,67
RQW00011630,2016-02-14T13:53:00,FM-15,343,,,,83,0,63
RQW00011630,2016-02-14T14:53:00,FM-15,343,,,,82,0,63
RQW00011630,2016-02-14T15:53:00,FM-15,343,,,,81,0,69
RQW00011630,2016-02-14T16:53:00,FM-15,343,,,,80,0,67
RQW00011630,2016-02-14T17:53:00,FM-15,343,,,,78,0,71
RQW00011630,2016-02-14T18:53:00,FM-15,343,,,,76,0,79
RQW00011630,2016-02-14T19:22:00,FM-16,343,,,,76,,79
RQW00011630,2016-02-14T19:31:00,FM-16,343,,,,76,,79
RQW00011630,2016-02-14T19:53:00,FM-15,343,,,,74,T,88
RQW00011630,2016-02-14T20:53:00,FM-15,343,,,,74,0,85
RQW00011630,2016-02-14T21:53:00,FM-15,343,,,,77,0,79
RQW00011630,2016-02-14T22:53:00,FM-15,343,,,,77,0,74
RQW00011630,2016-02-14T23:53:00,FM-15,343,,,,75,0,84
RQW00011630,2016-02-15T00:53:00,FM-15,343,,,,75,,82
RQW00011630,2016-02-15T01:23:00,FM-16,343,,,,74,0.03,91
RQW00011630,2016-02-15T01:53:00,FM-15,343,,,,75,0.03,90
RQW00011630,2016-02-15T02:53:00,FM-15,343,,,,75,,88
RQW00011630,2016-02-15T03:34:00,FM-16,343,,,,72,0.1,94
RQW00011630,2016-02-15T03:40:00,FM-16,343,,,,72,0.13,94
RQW00011630,2016-02-15T03:49:00,FM-15,343,,,,72,0.15,97
RQW00011630,2016-02-15T04:53:00,FM-15,343,,,,73,0.03,94
RQW00011630,2016-02-15T05:34:00,FM-16,343,,,,72,T,94
RQW00011630,2016-02-15T05:40:00,FM-16,343,,,,71,T,96
RQW00011630,2016-02-15T05:53:00,FM-15,343,,,,71,,96
RQW00011630,2016-02-15T06:53:00,FM-15,343,,,,72,0.03,94
RQW00011630,2016-02-15T07:53:00,FM-15,343,,,,72,0.01,94
RQW00011630,2016-02-15T08:53:00,FM-15,343,,,,74,T,91
RQW00011630,2016-02-15T09:53:00,FM-15,343,,,,78,,82
RQW00011630,2016-02-15T10:53:00,FM-15,343,,,,81,,74
RQW00011630,2016-02-15T17:53:00,FM-15,343,,,,78,,82
RQW00011630,2016-02-15T18:53:00,FM-15,343,,,,77,,79
RQW00011630,2016-02-16T09:53:00,FM-15,343,,,,82,,72
RQW00011630,2016-02-16T10:53:00,FM-15,343,,,,83,,70
RQW00011630,2016-02-16T11:53:00,FM-15,343,,,,84,,65
RQW00011630,2016-02-16T12:53:00,FM-15,343,,,,85,,65
RQW00011630,2016-02-16T13:53:00,FM-15,343,,,,84,,70
RQW00011630,2016-02-16T14:53:00,FM-15,343,,,,84,,70
RQW00011630,2016-02-16T15:53:00,FM-15,343,,,,83,,72
RQW00011630,2016-02-16T16:53:00,FM-15,343,,,,82,,72
RQW00011630,2016-02-18T23:53:00,FM-15,343,,,,75,,100
RQW00011630,2016-02-19T00:00:00,SOD,,79,92,0.11,,,
RQW00011630,2016-02-19T00:53:00,FM-15,343,,,,73,0,100
RQW00011630,2016-02-19T01:53:00,FM-15,343,,,,72,0,100
RQW00011630,2016-02-19T02:53:00,FM-15,343,,,,73,0,100
RQW00011630,2016-02-19T03:53:00,FM-15,343,,,,74,0,100
RQW00011630,2016-02-19T04:53:00,FM-15,343,,,,74,0,100
RQW00011630,2016-02-19T05:53:00,FM-15,343,,,,74,0,100
RQW00011630,2016-02-19T06:53:00,FM-15,343,,,,74,0,100
RQW00011630,2016-02-19T07:53:00,FM-15,343,,,,77,0,96
RQW00011630,2016-02-19T08:53:00,FM-15,343,,,,82,0,85
RQW00011630,2016-02-19T09:27:00,FM-16,343,,,,81,,85
RQW00011630,2016-02-19T09:34:00,FM-16,343,,,,77,,94
RQW00011630,2016-02-19T09:41:00,FM-16,343,,,,77,,96
RQW00011630,2016-02-19T09:51:00,FM-16,343,,,,77,,100
RQW00011630,2016-02-19T09:53:00,FM-15,343,,,,77,0.03,100
RQW00011630,2016-02-19T10:53:00,FM-15,343,,,,82,0.01,85
RQW00011630,2016-02-19T11:05:00,FM-16,343,,,,81,,85
RQW00011630,2016-02-19T11:53:00,FM-15,343,,,,83,0,79
RQW00011630,2016-02-19T12:02:00,FM-16,343,,,,85,,77
RQW00011630,2016-02-19T12:53:00,FM-15,343,,,,82,0,79
RQW00011630,2016-02-19T13:53:00,FM-15,343,,,,81,0,85
RQW00011630,2016-02-19T14:01:00,FM-16,343,,,,81,,88
RQW00011630,2016-02-19T14:10:00,FM-16,343,,,,80,,87
RQW00011630,2016-02-19T14:53:00,FM-15,343,,,,81,T,82
RQW00011630,2016-02-19T15:53:00,FM-15,343,,,,78,0.01,97
RQW00011630,2016-02-19T16:53:00,FM-15,343,,,,78,0.01,97
RQW00011630,2016-02-19T17:53:00,FM-15,343,,,,78,0.05,93
RQW00011630,2016-02-19T18:02:00,FM-16,343,,,,78,,93
RQW00011630,2016-02-19T18:17:00,FM-16,343,,,,78,,93
RQW00011630,2016-02-19T18:53:00,FM-15,343,,,,77,0,94
RQW00011630,2016-02-19T19:53:00,FM-15,343,,,,77,0,94
RQW00011630,2016-02-19T20:53:00,FM-15,343,,,,78,0,90
RQW00011630,2016-02-19T21:53:00,FM-15,343,,,,78,0,90
RQW00011630,2016-02-19T22:21:00,FM-16,343,,,,78,,90
RQW00011630,2016-02-19T22:46:00,FM-16,343,,,,78,,87
RQW00011630,2016-02-19T22:53:00,FM-15,343,,,,78,0,87
RQW00011630,2016-02-19T23:53:00,FM-15,343,,,,78,0,87
RQW00011630,2016-02-20T00:00:00,SOD,,79,82,0.06,,,
RQW00011630,2016-02-20T00:04:00,FM-16,343,,,,78,,87
RQW00011630,2016-02-20T00:12:00,FM-16,343,,,,78,,85
RQW00011630,2016-02-20T00:27:00,FM-16,343,,,,78,,87
RQW00011630,2016-02-20T00:35:00,FM-16,343,,,,78,,87
RQW00011630,2016-02-20T00:43:00,FM-16,343,,,,78,,87
RQW00011630,2016-02-20T00:53:00,FM-15,343,,,,77,0,94
RQW00011630,2016-02-20T01:53:00,FM-15,343,,,,75,0,96
RQW00011630,2016-02-20T02:15:00,FM-16,343,,,,74,,100
RQW00011630,2016-02-20T02:53:00,FM-15,343,,,,74,T,100
RQW00011630,2016-02-20T03:01:00,FM-16,343,,,,73,T,100
RQW00011630,2016-02-20T03:07:00,FM-16,343,,,,73,,100
RQW00011630,2016-02-20T03:50:00,FM-16,343,,,,73,,100
RQW00011630,2016-02-20T03:53:00,FM-15,343,,,,74,0.03,100
RQW00011630,2016-02-20T04:53:00,FM-15,343,,,,75,0.02,79
RQW00011630,2016-02-20T05:23:00,FM-16,343,,,,76,,100
RQW00011630,2016-02-20T05:53:00,FM-15,343,,,,76,0,97
RQW00011630,2016-02-20T06:42:00,FM-16,343,,,,76,,91
RQW00011630,2016-02-20T06:53:00,FM-15,343,,,,76,0,91
RQW00011630,2016-02-20T07:17:00,FM-16,343,,,,76,,88
RQW00011630,2016-02-20T07:53:00,FM-15,343,,,,77,0,88
RQW00011630,2016-02-20T08:53:00,FM-15,343,,,,78,0,82
RQW00011630,2016-02-20T09:53:00,FM-15,343,,,,80,0,76
RQW00011630,2016-02-20T10:53:00,FM-15,343,,,,81,0,72
RQW00011630,2016-02-20T11:53:00,FM-15,343,,,,82,0.01,72
RQW00011630,2016-02-20T12:53:00,FM-15,343,,,,82,0,69
RQW00011630,2016-02-20T13:53:00,FM-15,343,,,,83,0,70
RQW00011630,2016-02-20T14:53:00,FM-15,343,,,,82,0,69
RQW00011630,2016-02-20T15:38:00,FM-16,343,,,,80,,74
RQW00011630,2016-02-20T15:53:00,FM-15,343,,,,82,0,69
RQW00011630,2016-02-20T16:53:00,FM-15,343,,,,80,0,74
RQW00011630,2016-02-20T17:53:00,FM-15,343,,,,78,0,76
RQW00011630,2016-02-20T18:53:00,FM-15,343,,,,77,0,79
RQW00011630,2016-02-20T19:53:00,FM-15,343,,,,78,0,79
RQW00011630,2016-02-20T20:53:00,FM-15,343,,,,77,0,82
RQW00011630,2016-02-20T21:53:00,FM-15,343,,,,77,0,82
RQW00011630,2016-02-20T22:53:00,FM-15,343,,,,77,0,85
RQW00011630,2016-02-20T23:27:00,FM-16,343,,,,77,,90
RQW00011630,2016-02-20T23:35:00,FM-16,343,,,,76,,94
RQW00011630,2016-02-20T23:53:00,FM-15,343,,,,76,0,91
RQW00011630,2016-02-21T00:00:00,SOD,,79,72,0.01,,,
RQW00011630,2016-02-21T00:09:00,FM-16,343,,,,76,,97
RQW00011630,2016-02-21T00:16:00,FM-16,343,,,,76,,100
RQW00011630,2016-02-21T00:53:00,FM-15,343,,,,76,0,100
RQW00011630,2016-02-21T01:53:00,FM-15,343,,,,76,0,100
RQW00011630,2016-02-21T02:53:00,FM-15,343,,,,76,0,100
RQW00011630,2016-02-21T03:42:00,FM-16,343,,,,76,,100
RQW00011630,2016-02-21T03:53:00,FM-15,343,,,,76,0,100
RQW00011630,2016-02-21T04:20:00,FM-16,343,,,,76,,97
RQW00011630,2016-02-21T04:51:00,FM-16,343,,,,75,,100
RQW00011630,2016-02-21T04:53:00,FM-15,343,,,,76,0,100
RQW00011630,2016-02-21T05:53:00,FM-15,343,,,,76,0,97
RQW00011630,2016-02-21T06:53:00,FM-15,343,,,,76,0,97
RQW00011630,2016-02-21T07:53:00,FM-15,343,,,,78,0,93
RQW00011630,2016-02-21T08:53:00,FM-15,343,,,,80,0,82
RQW00011630,2016-02-21T09:53:00,FM-15,343,,,,81,0,79
RQW00011630,2016-02-21T10:53:00,FM-15,343,,,,85,0,72
RQW00011630,2016-02-21T11:53:00,FM-15,343,,,,83,0,77
RQW00011630,2016-02-21T12:51:00,FM-16,343,,,,77,,100
RQW00011630,2016-02-21T12:53:00,FM-15,343,,,,78,T,100
RQW00011630,2016-02-21T13:12:00,FM-16,343,,,,81,T,100
RQW00011630,2016-02-21T13:40:00,FM-16,343,,,,79,T,97
RQW00011630,2016-02-21T13:53:00,FM-15,343,,,,80,T,97
RQW00011630,2016-02-21T14:25:00,FM-16,343,,,,82,T,97
RQW00011630,2016-02-21T14:40:00,FM-16,343,,,,81,T,97
RQW00011630,2016-02-21T14:53:00,FM-15,343,,,,77,T,100
RQW00011630,2016-02-21T15:21:00,FM-16,343,,,,77,0.01,
RQW00011630,2016-02-21T15:53:00,FM-15,343,,,,78,0.01,
RQW00011630,2016-02-21T16:53:00,FM-15,343,,,,78,0,100
RQW00011630,2016-02-21T17:05:00,FM-16,343,,,,79,,100
RQW00011630,2016-02-21T17:53:00,FM-15,343,,,,76,0,
RQW00011630,2016-02-21T18:08:00,FM-16,343,,,,76,,
RQW00011630,2016-02-21T18:26:00,FM-16,343,,,,76,,
RQW00011630,2016-02-21T18:53:00,FM-15,343,,,,76,0,
RQW00011630,2016-02-21T19:53:00,FM-15,343,,,,75,0,
RQW00011630,2016-02-21T20:53:00,FM-15,343,,,,75,T,
RQW00011630,2016-02-21T21:53:00,FM-15,343,,,,74,T,
RQW00011630,2016-02-21T22:00:00,FM-16,343,,,,74,,
RQW00011630,2016-02-21T22:53:00,FM-15,343,,,,73,0,
RQW00011630,2016-02-21T23:16:00,FM-16,343,,,,74,,
RQW00011630,2016-02-21T23:53:00,FM-15,343,,,,74,T,
RQW00011630,2016-02-22T00:00:00,SOD,,78,32,0.06,,,
RQW00011630,2016-02-22T00:27:00,FM-16,343,,,,73,0.01,
RQW00011630,2016-02-22T00:53:00,FM-15,343,,,,73,0.01,
RQW00011630,2016-02-22T01:08:00,FM-16,343,,,,73,0.01,
RQW00011630,2016-02-22T01:30:00,FM-16,343,,,,74,0.01,
RQW00011630,2016-02-22T01:53:00,FM-15,343,,,,73,0.02,
RQW00011630,2016-02-22T02:53:00,FM-15,343,,,,73,T,
RQW00011630,2016-02-22T03:53:00,FM-15,343,,,,73,0.01,
RQW00011630,2016-02-22T04:53:00,FM-15,343,,,,72,0,
RQW00011630,2016-02-22T05:53:00,FM-15,343,,,,73,0.01,
RQW00011630,2016-02-22T06:53:00,FM-15,343,,,,71,0.01,
RQW00011630,2016-02-22T07:53:00,FM-15,343,,,,74,0,
RQW00011630,2016-02-22T08:53:00,FM-15,343,,,,77,0,
RQW00011630,2016-02-22T09:53:00,FM-15,343,,,,79,0,
RQW00011630,2016-02-22T10:53:00,FM-15,343,,,,80,T,
RQW00011630,2016-02-22T11:53:00,FM-15,343,,,,83,0,
RQW00011630,2016-02-22T12:45:00,FM-16,343,,,,83,,
RQW00011630,2016-02-22T12:53:00,FM-15,343,,,,83,0,
RQW00011630,2016-02-22T13:26:00,FM-16,343,,,,83,,
RQW00011630,2016-02-22T13:53:00,FM-15,343,,,,84,0,
RQW00011630,2016-02-22T14:53:00,FM-15,343,,,,84,0,
RQW00011630,2016-02-22T15:28:00,FM-16,343,,,,84,,
RQW00011630,2016-02-22T15:44:00,FM-16,343,,,,84,,
RQW00011630,2016-02-22T15:53:00,FM-15,343,,,,84,0,
RQW00011630,2016-02-22T16:53:00,FM-15,343,,,,82,0,
RQW00011630,2016-02-22T17:53:00,FM-15,343,,,,80,0,
RQW00011630,2016-02-22T18:53:00,FM-15,343,,,,78,0,
RQW00011630,2016-02-22T19:53:00,FM-15,343,,,,77,0,
RQW00011630,2016-02-22T20:53:00,FM-15,343,,,,77,0,
RQW00011630,2016-02-22T21:53:00,FM-15,343,,,,74,0,
RQW00011630,2016-02-22T22:53:00,FM-15,343,,,,73,0,
RQW00011630,2016-02-22T23:53:00,FM-15,343,,,,72,0,
RQW00011630,2016-02-23T00:00:00,SOD,,79,33,0.02,,,
RQW00011630,2016-02-23T00:44:00,FM-16,343,,,,74,,
RQW00011630,2016-02-23T00:51:00,FM-16,343,,,,75,,
RQW00011630,2016-02-23T00:53:00,FM-15,343,,,,75,0,
RQW00011630,2016-02-23T01:53:00,FM-15,343,,,,72,0,
RQW00011630,2016-02-23T02:53:00,FM-15,343,,,,72,0,
RQW00011630,2016-02-23T03:53:00,FM-15,343,,,,70,0,
RQW00011630,2016-02-23T04:53:00,FM-15,343,,,,71,0,
RQW00011630,2016-02-23T05:13:00,FM-16,343,,,,74,T,
RQW00011630,2016-02-23T05:21:00,FM-16,343,,,,74,T,
RQW00011630,2016-02-23T05:53:00,FM-15,343,,,,73,T,
RQW00011630,2016-02-23T06:53:00,FM-15,343,,,,72,0,
RQW00011630,2016-02-23T07:53:00,FM-15,343,,,,78,0,
RQW00011630,2016-02-23T08:53:00,FM-15,343,,,,81,0,
RQW00011630,2016-02-23T09:53:00,FM-15,343,,,,83,0,
RQW00011630,2016-02-23T10:05:00,FM-16,343,,,,83,,
RQW00011630,2016-02-23T10:53:00,FM-15,343,,,,83,0,
RQW00011630,2016-02-23T11:53:00,FM-15,343,,,,84,0,
RQW00011630,2016-02-23T12:10:00,FM-16,343,,,,85,,
RQW00011630,2016-02-23T12:32:00,FM-16,343,,,,86,,
RQW00011630,2016-02-23T12:53:00,FM-15,343,,,,86,0,
RQW00011630,2016-02-23T13:53:00,FM-15,343,,,,84,0,
RQW00011630,2016-02-23T14:53:00,FM-15,343,,,,83,0,
RQW00011630,2016-02-23T15:53:00,FM-15,343,,,,81,T,
RQW00011630,2016-02-23T16:29:00,FM-16,343,,,,77,T,
RQW00011630,2016-02-23T16:53:00,FM-15,343,,,,77,T,
RQW00011630,2016-02-23T17:20:00,FM-16,343,,,,74,T,
RQW00011630,2016-02-23T17:28:00,FM-16,343,,,,73,,
RQW00011630,2016-02-23T17:35:00,FM-16,343,,,,73,,
RQW00011630,2016-02-23T17:50:00,FM-16,343,,,,72,,
RQW00011630,2016-02-23T17:53:00,FM-15,343,,,,71,T,
RQW00011630,2016-02-23T18:02:00,FM-16,343,,,,71,,
RQW00011630,2016-02-23T18:10:00,FM-16,343,,,,71,,
RQW00011630,2016-02-23T18:53:00,FM-15,343,,,,72,0.02,
RQW00011630,2016-02-23T19:53:00,FM-15,343,,,,71,0,
RQW00011630,2016-02-23T20:53:00,FM-15,343,,,,72,0,
RQW00011630,2016-02-23T21:16:00,FM-16,343,,,,73,,
RQW00011630,2016-02-23T21:53:00,FM-15,343,,,,76,0,
RQW00011630,2016-02-23T22:53:00,FM-15,343,,,,76,0,
RQW00011630,2016-02-23T23:53:00,FM-15,343,,,,76,0,
RQW00011630,2016-02-24T00:00:00,SOD,,81,51,0,,,
RQW00011630,2016-02-24T00:53:00,FM-15,343,,,,76,0,
RQW00011630,2016-02-24T01:53:00,FM-15,343,,,,77,0,
RQW00011630,2016-02-24T02:53:00,FM-15,343,,,,77,0,
RQW00011630,2016-02-24T03:53:00,FM-15,343,,,,76,0,
RQW00011630,2016-02-24T04:53:00,FM-15,343,,,,77,0,
RQW00011630,2016-02-24T05:53:00,FM-15,343,,,,76,0,
RQW00011630,2016-02-24T06:53:00,FM-15,343,,,,76,0,
RQW00011630,2016-02-24T07:53:00,FM-15,343,,,,79,0,
RQW00011630,2016-02-24T08:53:00,FM-15,343,,,,81,0,
RQW00011630,2016-02-24T09:53:00,FM-15,343,,,,84,0,67
RQW00011630,2016-02-24T10:53:00,FM-15,343,,,,83,0,
RQW00011630,2016-02-24T11:53:00,FM-15,343,,,,82,0,
RQW00011630,2016-02-24T12:53:00,FM-15,343,,,,84,0,
RQW00011630,2016-02-24T13:53:00,FM-15,343,,,,85,0,
RQW00011630,2016-02-24T14:53:00,FM-15,343,,,,84,0,67
RQW00011630,2016-02-24T15:53:00,FM-15,343,,,,84,0,67
RQW00011630,2016-02-24T16:53:00,FM-15,343,,,,82,0,72
RQW00011630,2016-02-24T17:53:00,FM-15,343,,,,80,0,74
RQW00011630,2016-02-24T18:53:00,FM-15,343,,,,79,0,79
RQW00011630,2016-02-24T19:53:00,FM-15,343,,,,78,0,79
RQW00011630,2016-02-24T20:53:00,FM-15,343,,,,78,0,76
RQW00011630,2016-02-24T21:53:00,FM-15,343,,,,78,0,74
RQW00011630,2016-02-24T22:31:00,FM-16,343,,,,78,,76
RQW00011630,2016-02-24T22:38:00,FM-16,343,,,,78,,76
RQW00011630,2016-02-24T22:53:00,FM-15,343,,,,78,0,76
RQW00011630,2016-02-24T23:18:00,FM-16,343,,,,78,,76
RQW00011630,2016-02-24T23:53:00,FM-15,343,,,,78,0,76
RQW00011630,2016-02-25T00:00:00,SOD,,81,74,0.01,,,
RQW00011630,2016-02-25T00:03:00,FM-16,343,,,,78,,76
RQW00011630,2016-02-25T00:38:00,FM-16,343,,,,78,,76
RQW00011630,2016-02-25T00:51:00,FM-16,343,,,,79,,79
RQW00011630,2016-02-25T00:53:00,FM-15,343,,,,78,0,79
RQW00011630,2016-02-25T01:07:00,FM-16,343,,,,78,,79
RQW00011630,2016-02-25T01:53:00,FM-15,343,,,,78,0,79
RQW00011630,2016-02-25T02:53:00,FM-15,343,,,,78,0,76
